user_id,governorate,account_age_days,wallet_type,avg_monthly_p2p_transfers,avg_monthly_bill_payments,failed_trans_last_30d,days_since_last_txn,micro_loans_taken,loan_amount_egp,is_churned,is_defaulted,predicted_churn_prob
EG_WAL_10991,Alexandria,624,Basic,10,5,2,86,1,2500,1,0,1
EG_WAL_10992,Cairo,606,Basic,15,0,0,23,6,2500,0,0,0
EG_WAL_10993,Giza,354,Basic,8,4,0,71,5,2500,1,0,1
EG_WAL_10994,Cairo,669,Verified_Tier1,13,4,0,17,6,5000,0,0,0
EG_WAL_10995,Cairo,336,Basic,12,1,0,19,5,5000,0,0,0
EG_WAL_10996,Asyut,563,Basic,8,2,1,67,6,2500,1,0,1
EG_WAL_10997,Cairo,648,Basic,11,2,0,7,6,500,0,0,0
EG_WAL_10998,Asyut,138,Basic,12,3,0,89,5,500,1,0,1
EG_WAL_10999,Giza,401,Verified_Tier1,11,2,3,55,7,5000,1,0,1
EG_WAL_11000,Cairo,386,Basic,18,4,0,60,6,1000,1,0,1
EG_WAL_11001,Giza,210,Verified_Tier1,9,3,2,38,8,1000,0,0,0
EG_WAL_11002,Gharbia,385,Verified_Tier1,11,1,1,83,4,1000,1,0,1
EG_WAL_11003,Alexandria,705,Basic,11,2,0,17,7,5000,0,0,0
EG_WAL_11004,Gharbia,97,Basic,11,5,1,58,7,2500,1,0,1
EG_WAL_11005,Alexandria,321,Verified_Tier1,9,3,0,17,7,5000,0,0,0
EG_WAL_11006,Alexandria,210,Basic,18,3,0,82,3,2500,1,0,1
EG_WAL_11007,Gharbia,495,Basic,11,0,0,41,8,2500,0,0,0.01
EG_WAL_11008,Cairo,463,Basic,11,0,0,52,9,2500,1,0,1
EG_WAL_11009,Giza,493,Basic,12,4,1,32,3,5000,0,0,0
EG_WAL_11010,Cairo,710,Basic,12,7,1,20,5,500,0,0,0.03
EG_WAL_11011,Asyut,563,Basic,10,4,0,70,5,500,1,0,1
EG_WAL_11012,Asyut,95,Basic,13,5,0,59,1,5000,1,0,1
EG_WAL_11013,Cairo,50,Basic,16,3,0,13,6,500,0,0,0
EG_WAL_11014,Alexandria,641,Verified_Tier1,8,3,0,32,6,1000,0,0,0
EG_WAL_11015,Asyut,413,Basic,21,5,0,3,0,0,0,0,0
EG_WAL_11016,Cairo,644,Verified_Tier1,18,4,2,42,4,500,0,0,0
EG_WAL_11017,Giza,588,Basic,11,5,0,1,8,500,0,0,0
EG_WAL_11018,Asyut,68,Verified_Tier1,10,2,1,39,9,500,0,0,0
EG_WAL_11019,Cairo,314,Basic,12,5,0,49,4,500,1,0,0.99
EG_WAL_11020,Alexandria,631,Verified_Tier1,9,6,2,62,9,500,1,0,1
EG_WAL_11021,Cairo,626,Basic,8,3,2,48,6,5000,1,0,1
EG_WAL_11022,Asyut,365,Verified_Tier1,10,2,0,63,8,1000,1,0,1
EG_WAL_11023,Asyut,217,Basic,11,3,0,49,0,0,1,0,1
EG_WAL_11024,Asyut,700,Basic,15,4,0,9,8,5000,0,0,0
EG_WAL_11025,Giza,272,Basic,12,3,0,84,3,2500,1,0,1
EG_WAL_11026,Gharbia,102,Verified_Tier1,9,9,0,22,0,0,0,0,0
EG_WAL_11027,Gharbia,508,Verified_Tier1,12,4,1,36,7,2500,0,0,0
EG_WAL_11028,Cairo,590,Basic,11,4,0,71,2,5000,1,0,1
EG_WAL_11029,Gharbia,130,Verified_Tier1,16,4,0,9,7,500,0,0,0
EG_WAL_11030,Cairo,543,Verified_Tier1,13,3,0,24,5,500,0,0,0
EG_WAL_11031,Giza,205,Verified_Tier1,19,2,0,32,5,5000,0,0,0
EG_WAL_11032,Cairo,267,Verified_Tier1,18,2,0,16,7,2500,0,0,0
EG_WAL_11033,Cairo,88,Verified_Tier1,10,3,1,23,8,5000,0,0,0
EG_WAL_11034,Cairo,128,Basic,12,2,0,48,7,2500,1,0,1
EG_WAL_11035,Alexandria,524,Verified_Tier1,10,8,0,29,6,2500,0,0,0
EG_WAL_11036,Cairo,543,Basic,5,4,1,64,2,5000,1,0,1
EG_WAL_11037,Alexandria,326,Merchant,8,4,1,80,3,500,1,0,1
EG_WAL_11038,Cairo,240,Basic,16,6,2,27,8,1000,0,0,0
EG_WAL_11039,Cairo,152,Basic,13,8,0,12,3,500,0,0,0
EG_WAL_11040,Giza,258,Basic,14,6,0,56,7,5000,1,0,1
EG_WAL_11041,Alexandria,623,Verified_Tier1,18,3,0,59,5,5000,1,0,1
EG_WAL_11042,Cairo,685,Verified_Tier1,9,5,0,9,4,5000,0,0,0
EG_WAL_11043,Giza,417,Basic,8,0,0,64,6,2500,1,0,1
EG_WAL_11044,Gharbia,169,Verified_Tier1,13,1,0,83,0,0,1,0,1
EG_WAL_11045,Giza,570,Verified_Tier1,10,5,0,6,9,1000,0,0,0
EG_WAL_11046,Cairo,420,Verified_Tier1,17,4,0,59,2,5000,1,0,1
EG_WAL_11047,Cairo,299,Basic,12,9,0,62,4,5000,1,0,1
EG_WAL_11048,Gharbia,41,Verified_Tier1,15,3,0,84,3,1000,1,0,1
EG_WAL_11049,Cairo,418,Basic,8,3,0,25,2,500,0,0,0
EG_WAL_11050,Gharbia,366,Verified_Tier1,16,5,0,70,2,500,1,0,1
EG_WAL_11051,Giza,535,Basic,17,3,0,37,8,5000,0,0,0
EG_WAL_11052,Asyut,135,Basic,18,3,1,53,4,5000,1,0,1
EG_WAL_11053,Alexandria,61,Verified_Tier1,14,1,0,44,2,1000,0,0,0
EG_WAL_11054,Asyut,103,Basic,15,3,1,57,4,2500,1,0,1
EG_WAL_11055,Cairo,200,Basic,12,7,1,40,8,2500,0,0,0
EG_WAL_11056,Alexandria,98,Verified_Tier1,6,1,0,44,2,500,0,0,0.01
EG_WAL_11057,Giza,391,Basic,20,5,4,33,4,5000,0,0,0
EG_WAL_11058,Giza,678,Basic,14,4,0,75,1,5000,1,0,1
EG_WAL_11059,Giza,462,Basic,8,4,3,75,7,2500,1,0,1
EG_WAL_11060,Gharbia,129,Basic,11,3,1,57,5,5000,1,0,1
EG_WAL_11061,Asyut,687,Basic,15,2,2,78,7,2500,1,0,0.99
EG_WAL_11062,Alexandria,38,Basic,12,4,1,83,0,0,1,0,1
EG_WAL_11063,Giza,603,Verified_Tier1,13,3,0,9,1,2500,0,0,0
EG_WAL_11064,Giza,58,Basic,12,5,0,89,6,1000,1,0,1
EG_WAL_11065,Alexandria,143,Basic,9,6,1,16,6,500,0,0,0
EG_WAL_11066,Cairo,491,Basic,12,3,5,73,8,1000,1,0,0.99
EG_WAL_11067,Cairo,172,Basic,9,3,1,60,5,5000,1,0,1
EG_WAL_11068,Cairo,419,Verified_Tier1,9,5,0,10,6,2500,0,0,0
EG_WAL_11069,Cairo,661,Verified_Tier1,7,1,0,16,3,1000,0,0,0.01
EG_WAL_11070,Cairo,711,Basic,10,1,0,74,1,5000,1,0,1
EG_WAL_11071,Cairo,186,Basic,12,5,0,14,8,1000,0,0,0
EG_WAL_11072,Cairo,364,Basic,17,2,0,3,0,0,0,0,0
EG_WAL_11073,Cairo,289,Verified_Tier1,13,1,1,88,5,1000,1,0,1
EG_WAL_11074,Asyut,111,Basic,16,6,0,52,9,1000,1,0,1
EG_WAL_11075,Giza,470,Basic,12,3,1,46,8,500,1,0,1
EG_WAL_11076,Cairo,201,Basic,11,5,1,45,9,500,0,0,0
EG_WAL_11077,Alexandria,260,Verified_Tier1,9,3,0,28,9,1000,0,0,0
EG_WAL_11078,Cairo,104,Verified_Tier1,12,4,0,30,1,5000,0,0,0
EG_WAL_11079,Asyut,299,Verified_Tier1,12,6,0,72,1,1000,1,0,1
EG_WAL_11080,Alexandria,655,Basic,12,3,1,47,8,2500,1,0,1
EG_WAL_11081,Cairo,91,Basic,6,3,0,55,9,500,1,0,1
EG_WAL_11082,Giza,349,Basic,7,5,1,64,9,500,1,0,1
EG_WAL_11083,Gharbia,131,Verified_Tier1,11,7,0,2,8,2500,0,0,0
EG_WAL_11084,Asyut,458,Merchant,4,5,0,3,3,2500,0,0,0
EG_WAL_11085,Giza,284,Basic,20,1,1,18,7,500,0,0,0
EG_WAL_11086,Giza,561,Basic,9,2,0,40,7,2500,0,0,0
EG_WAL_11087,Cairo,599,Basic,10,4,0,21,1,500,0,0,0
EG_WAL_11088,Asyut,141,Basic,8,1,0,71,3,5000,1,0,1
EG_WAL_11089,Cairo,342,Basic,13,3,2,24,5,5000,0,0,0
EG_WAL_11090,Asyut,490,Basic,12,3,1,3,3,1000,0,0,0
EG_WAL_11091,Giza,491,Basic,16,5,1,52,6,500,1,0,1
EG_WAL_11092,Giza,121,Basic,12,10,0,50,9,2500,1,0,1
EG_WAL_11093,Giza,81,Verified_Tier1,14,5,0,77,4,500,1,0,1
EG_WAL_11094,Cairo,549,Basic,5,2,0,4,3,1000,0,0,0
EG_WAL_11095,Cairo,127,Basic,9,4,0,49,5,1000,1,0,1
EG_WAL_11096,Cairo,265,Basic,11,4,0,49,5,500,1,0,1
EG_WAL_11097,Cairo,403,Verified_Tier1,13,4,2,58,4,1000,1,0,1
EG_WAL_11098,Alexandria,610,Verified_Tier1,8,3,0,20,5,1000,0,0,0
EG_WAL_11099,Cairo,586,Basic,17,5,0,78,4,500,1,0,1
EG_WAL_11100,Cairo,678,Basic,11,2,0,22,6,1000,0,0,0
EG_WAL_11101,Asyut,263,Basic,9,2,1,80,4,5000,1,0,1
EG_WAL_11102,Gharbia,61,Verified_Tier1,9,2,0,2,3,500,0,0,0
EG_WAL_11103,Asyut,318,Verified_Tier1,14,4,0,49,8,1000,1,0,1
EG_WAL_11104,Asyut,667,Verified_Tier1,9,7,0,53,4,2500,1,0,0.98
EG_WAL_11105,Cairo,608,Basic,9,2,0,15,5,500,0,0,0
EG_WAL_11106,Cairo,571,Merchant,10,8,0,5,1,5000,0,0,0
EG_WAL_11107,Alexandria,143,Merchant,8,2,0,40,0,0,0,0,0
EG_WAL_11108,Alexandria,233,Verified_Tier1,16,8,0,53,2,2500,1,0,1
EG_WAL_11109,Cairo,58,Basic,11,6,0,9,6,5000,0,0,0
EG_WAL_11110,Gharbia,672,Basic,10,8,0,28,0,0,0,0,0
EG_WAL_11111,Cairo,503,Basic,20,5,0,58,0,0,1,0,1
EG_WAL_11112,Cairo,282,Basic,15,4,0,80,7,5000,1,0,1
EG_WAL_11113,Giza,415,Basic,8,4,0,45,2,1000,0,0,0
EG_WAL_11114,Giza,91,Verified_Tier1,13,5,0,77,1,500,1,0,1
EG_WAL_11115,Giza,544,Verified_Tier1,16,5,4,11,7,500,0,1,0
EG_WAL_11116,Cairo,459,Verified_Tier1,8,5,0,28,9,2500,0,0,0
EG_WAL_11117,Gharbia,609,Basic,13,4,0,77,1,2500,1,0,1
EG_WAL_11118,Cairo,566,Basic,13,4,0,71,9,1000,1,0,1
EG_WAL_11119,Cairo,170,Verified_Tier1,8,4,1,48,6,500,1,0,1
EG_WAL_11120,Gharbia,329,Basic,11,3,0,39,6,500,0,0,0
EG_WAL_11121,Asyut,704,Basic,16,3,1,80,9,1000,1,0,1
EG_WAL_11122,Gharbia,340,Merchant,15,3,0,42,5,5000,0,0,0
EG_WAL_11123,Gharbia,500,Verified_Tier1,13,5,2,86,0,0,1,0,1
EG_WAL_11124,Alexandria,422,Basic,15,1,0,6,0,0,0,0,0
EG_WAL_11125,Giza,671,Verified_Tier1,14,3,0,11,2,2500,0,0,0
EG_WAL_11126,Cairo,474,Verified_Tier1,14,6,0,79,3,2500,1,0,1
EG_WAL_11127,Giza,201,Verified_Tier1,12,4,0,12,8,500,0,0,0
EG_WAL_11128,Cairo,605,Verified_Tier1,15,6,0,60,6,2500,1,0,1
EG_WAL_11129,Cairo,60,Basic,16,4,1,46,0,0,1,0,0.96
EG_WAL_11130,Alexandria,76,Verified_Tier1,6,3,0,18,3,500,0,0,0
EG_WAL_11131,Giza,159,Basic,12,3,1,2,5,1000,0,0,0
EG_WAL_11132,Cairo,381,Basic,14,2,1,71,5,1000,1,0,1
EG_WAL_11133,Cairo,651,Verified_Tier1,14,4,2,39,6,500,0,0,0.01
EG_WAL_11134,Alexandria,610,Basic,7,2,0,11,8,2500,0,0,0
EG_WAL_11135,Cairo,87,Verified_Tier1,10,2,0,30,5,1000,0,0,0
EG_WAL_11136,Gharbia,135,Verified_Tier1,8,3,1,34,0,0,0,0,0
EG_WAL_11137,Giza,359,Verified_Tier1,17,3,1,83,2,500,1,0,1
EG_WAL_11138,Giza,712,Verified_Tier1,10,5,1,65,0,0,1,0,1
EG_WAL_11139,Giza,412,Basic,12,2,0,26,5,500,0,0,0
EG_WAL_11140,Gharbia,191,Basic,9,7,1,2,6,2500,0,0,0
EG_WAL_11141,Cairo,315,Basic,14,6,1,47,2,500,1,0,1
EG_WAL_11142,Alexandria,100,Basic,13,7,0,20,9,1000,0,0,0
EG_WAL_11143,Giza,483,Basic,15,2,0,51,8,1000,1,0,1
EG_WAL_11144,Cairo,596,Basic,11,3,0,6,0,0,0,0,0
EG_WAL_11145,Gharbia,426,Verified_Tier1,11,4,3,50,0,0,1,0,0.99
EG_WAL_11146,Alexandria,544,Merchant,16,3,0,44,6,2500,0,0,0
EG_WAL_11147,Alexandria,55,Verified_Tier1,9,6,0,45,4,5000,0,0,0
EG_WAL_11148,Gharbia,342,Verified_Tier1,18,5,0,32,4,1000,0,0,0
EG_WAL_11149,Gharbia,155,Basic,15,2,0,35,4,5000,0,0,0
EG_WAL_11150,Alexandria,437,Basic,15,8,3,16,4,1000,0,0,0
EG_WAL_11151,Gharbia,594,Basic,11,3,2,5,1,500,0,0,0
EG_WAL_11152,Alexandria,227,Verified_Tier1,17,4,0,20,0,0,0,0,0
EG_WAL_11153,Alexandria,217,Basic,12,2,0,37,4,500,0,0,0
EG_WAL_11154,Giza,513,Verified_Tier1,8,4,0,33,9,1000,0,0,0
EG_WAL_11155,Alexandria,479,Basic,11,4,0,48,8,5000,1,0,1
EG_WAL_11156,Cairo,552,Basic,15,6,2,60,7,500,1,0,1
EG_WAL_11157,Gharbia,383,Basic,11,3,0,57,8,5000,1,0,1
EG_WAL_11158,Gharbia,687,Basic,12,4,0,75,2,500,1,0,1
EG_WAL_11159,Cairo,626,Basic,8,4,0,11,1,500,0,0,0
EG_WAL_11160,Gharbia,129,Verified_Tier1,12,6,1,17,4,2500,0,0,0
EG_WAL_11161,Cairo,645,Verified_Tier1,14,7,2,61,6,5000,1,0,0.99
EG_WAL_11162,Cairo,587,Basic,10,2,0,5,3,500,0,0,0
EG_WAL_11163,Alexandria,585,Verified_Tier1,10,4,0,76,1,1000,1,0,1
EG_WAL_11164,Cairo,307,Basic,14,5,1,88,8,1000,1,0,1
EG_WAL_11165,Gharbia,655,Merchant,11,3,0,47,5,1000,1,0,1
EG_WAL_11166,Gharbia,520,Basic,14,0,1,87,2,500,1,0,1
EG_WAL_11167,Giza,284,Verified_Tier1,7,5,0,10,0,0,0,0,0
EG_WAL_11168,Cairo,410,Basic,11,5,0,32,0,0,0,0,0
EG_WAL_11169,Cairo,571,Basic,14,4,0,20,7,2500,0,0,0
EG_WAL_11170,Giza,293,Basic,10,2,0,23,3,2500,0,0,0
EG_WAL_11171,Asyut,639,Basic,13,5,0,54,8,1000,1,0,1
EG_WAL_11172,Giza,358,Basic,12,7,0,48,4,1000,1,0,1
EG_WAL_11173,Cairo,144,Basic,12,6,0,83,4,1000,1,0,1
EG_WAL_11174,Giza,305,Merchant,6,3,1,8,7,500,0,0,0
EG_WAL_11175,Giza,517,Verified_Tier1,10,2,2,37,6,1000,0,0,0.01
EG_WAL_11176,Alexandria,310,Verified_Tier1,6,5,1,4,7,1000,0,0,0
EG_WAL_11177,Cairo,304,Verified_Tier1,12,6,1,40,3,5000,0,0,0
EG_WAL_11178,Alexandria,357,Merchant,12,1,2,33,9,500,0,0,0
EG_WAL_11179,Giza,240,Basic,16,2,4,73,1,500,1,1,1
EG_WAL_11180,Asyut,581,Basic,8,2,0,62,5,2500,1,0,1
EG_WAL_11181,Cairo,55,Verified_Tier1,19,5,1,16,6,2500,0,0,0
EG_WAL_11182,Giza,56,Verified_Tier1,12,2,0,52,5,500,1,0,1
EG_WAL_11183,Asyut,112,Basic,11,3,0,35,2,500,0,0,0
EG_WAL_11184,Cairo,711,Basic,12,7,0,35,2,2500,0,0,0.02
EG_WAL_11185,Asyut,442,Basic,11,1,0,12,4,1000,0,0,0
EG_WAL_11186,Alexandria,196,Verified_Tier1,15,4,0,19,6,5000,0,0,0
EG_WAL_11187,Cairo,198,Basic,20,4,0,50,1,2500,1,0,0.99
EG_WAL_11188,Cairo,258,Merchant,6,4,1,82,3,1000,1,0,1
EG_WAL_11189,Alexandria,638,Verified_Tier1,15,3,0,85,7,2500,1,0,1
EG_WAL_11190,Cairo,396,Verified_Tier1,17,4,0,15,2,5000,0,0,0
EG_WAL_11191,Giza,557,Basic,17,1,0,5,6,1000,0,0,0
EG_WAL_11192,Cairo,676,Basic,17,3,0,74,9,2500,1,0,1
EG_WAL_11193,Giza,567,Basic,13,4,0,9,2,1000,0,0,0
EG_WAL_11194,Cairo,553,Basic,9,6,1,30,7,2500,0,0,0
EG_WAL_11195,Gharbia,101,Verified_Tier1,15,3,1,17,6,500,0,0,0
EG_WAL_11196,Asyut,674,Basic,17,1,0,40,0,0,0,0,0
EG_WAL_11197,Asyut,135,Basic,11,2,0,46,3,2500,1,0,1
EG_WAL_11198,Alexandria,718,Basic,15,2,3,23,6,5000,0,0,0.01
EG_WAL_11199,Cairo,311,Verified_Tier1,17,2,0,79,4,500,1,0,1
EG_WAL_11200,Alexandria,162,Basic,19,1,0,88,2,5000,1,0,0.99
EG_WAL_11201,Cairo,563,Verified_Tier1,11,6,0,88,1,5000,1,0,1
EG_WAL_11202,Cairo,298,Basic,16,5,1,39,8,5000,0,0,0
EG_WAL_11203,Cairo,441,Basic,17,4,0,44,9,2500,0,0,0
EG_WAL_11204,Giza,702,Basic,14,4,1,82,5,500,1,0,0.98
EG_WAL_11205,Alexandria,648,Basic,7,5,0,73,9,2500,1,0,1
EG_WAL_11206,Alexandria,47,Verified_Tier1,11,3,0,0,0,0,0,0,0
EG_WAL_11207,Giza,146,Basic,12,2,0,26,4,500,0,0,0
EG_WAL_11208,Cairo,173,Basic,6,5,1,21,6,500,0,0,0
EG_WAL_11209,Asyut,580,Verified_Tier1,13,2,0,27,7,500,0,0,0
EG_WAL_11210,Giza,695,Verified_Tier1,16,5,1,47,4,1000,1,0,1
EG_WAL_11211,Giza,717,Verified_Tier1,11,5,0,34,9,2500,0,0,0.01
EG_WAL_11212,Cairo,451,Basic,15,6,1,2,9,5000,0,0,0
EG_WAL_11213,Alexandria,398,Basic,15,3,0,37,0,0,0,0,0
EG_WAL_11214,Alexandria,675,Merchant,10,3,0,89,1,1000,1,0,1
EG_WAL_11215,Cairo,587,Verified_Tier1,10,1,0,43,3,1000,0,0,0
EG_WAL_11216,Cairo,79,Merchant,16,4,0,4,9,1000,0,0,0
EG_WAL_11217,Alexandria,707,Basic,10,1,0,73,0,0,1,0,1
EG_WAL_11218,Alexandria,135,Verified_Tier1,13,3,0,6,3,500,0,0,0
EG_WAL_11219,Cairo,245,Verified_Tier1,13,4,1,88,5,5000,1,0,1
EG_WAL_11220,Asyut,687,Basic,8,2,0,41,5,1000,0,0,0
EG_WAL_11221,Cairo,454,Verified_Tier1,13,3,0,56,1,1000,1,0,1
EG_WAL_11222,Giza,101,Verified_Tier1,12,4,0,84,0,0,1,0,1
EG_WAL_11223,Asyut,475,Basic,13,5,0,28,7,500,0,0,0
EG_WAL_11224,Giza,215,Basic,17,7,1,80,8,1000,1,0,1
EG_WAL_11225,Giza,99,Verified_Tier1,12,11,0,62,8,1000,1,0,1
EG_WAL_11226,Cairo,179,Basic,6,8,0,35,6,500,0,0,0
EG_WAL_11227,Cairo,275,Basic,15,6,0,39,3,500,0,0,0
EG_WAL_11228,Asyut,567,Basic,13,4,0,20,1,2500,0,0,0
EG_WAL_11229,Giza,681,Basic,17,7,0,52,6,2500,1,0,1
EG_WAL_11230,Gharbia,128,Verified_Tier1,17,3,0,15,5,5000,0,0,0
EG_WAL_11231,Cairo,307,Basic,9,2,2,45,6,2500,0,0,0
EG_WAL_11232,Cairo,592,Basic,10,4,1,8,0,0,0,0,0
EG_WAL_11233,Cairo,692,Verified_Tier1,10,4,1,2,3,5000,0,0,0
EG_WAL_11234,Alexandria,484,Basic,12,6,3,22,0,0,0,0,0
EG_WAL_11235,Cairo,133,Basic,11,6,0,12,6,1000,0,0,0
EG_WAL_11236,Gharbia,630,Verified_Tier1,11,6,2,37,5,500,0,0,0
EG_WAL_11237,Giza,682,Basic,13,2,0,33,9,5000,0,0,0
EG_WAL_11238,Asyut,262,Basic,13,4,1,25,7,1000,0,0,0
EG_WAL_11239,Cairo,423,Verified_Tier1,12,6,3,31,1,2500,0,0,0
EG_WAL_11240,Gharbia,530,Verified_Tier1,16,2,0,19,7,2500,0,0,0
EG_WAL_11241,Alexandria,280,Verified_Tier1,13,3,0,45,7,1000,0,0,0
EG_WAL_11242,Alexandria,550,Merchant,12,2,0,54,1,5000,1,0,1
EG_WAL_11243,Gharbia,108,Verified_Tier1,13,1,0,8,6,5000,0,0,0
EG_WAL_11244,Alexandria,81,Verified_Tier1,9,1,1,50,2,1000,1,0,1
EG_WAL_11245,Giza,255,Verified_Tier1,14,3,2,56,4,5000,1,0,1
EG_WAL_11246,Cairo,80,Basic,13,3,1,79,7,500,1,0,1
EG_WAL_11247,Cairo,215,Basic,22,9,0,44,0,0,0,0,0.01
EG_WAL_11248,Asyut,63,Verified_Tier1,7,3,0,37,0,0,0,0,0
EG_WAL_11249,Giza,160,Basic,12,8,0,67,9,5000,1,0,0.99
EG_WAL_11250,Alexandria,661,Basic,16,6,1,11,7,1000,0,0,0
EG_WAL_11251,Giza,472,Basic,10,3,1,89,5,500,1,0,1
EG_WAL_11252,Cairo,461,Basic,16,5,0,9,2,5000,0,0,0
EG_WAL_11253,Cairo,526,Basic,8,5,0,79,7,1000,1,0,1
EG_WAL_11254,Alexandria,432,Verified_Tier1,13,2,0,64,7,5000,1,0,1
EG_WAL_11255,Giza,352,Verified_Tier1,10,5,0,11,8,1000,0,0,0
EG_WAL_11256,Cairo,239,Verified_Tier1,9,3,1,51,9,1000,1,0,1
EG_WAL_11257,Giza,644,Verified_Tier1,7,5,2,50,9,2500,1,0,1
EG_WAL_11258,Cairo,358,Basic,10,5,0,85,5,500,1,0,1
EG_WAL_11259,Giza,401,Basic,13,3,4,63,6,1000,1,1,0.99
EG_WAL_11260,Cairo,489,Basic,13,4,1,56,5,5000,1,0,1
EG_WAL_11261,Alexandria,162,Verified_Tier1,14,5,0,18,2,5000,0,0,0
EG_WAL_11262,Cairo,680,Basic,16,4,0,29,8,1000,0,0,0
EG_WAL_11263,Giza,150,Basic,16,7,0,84,0,0,1,0,1
EG_WAL_11264,Cairo,635,Verified_Tier1,12,7,1,81,4,2500,1,0,1
EG_WAL_11265,Cairo,481,Basic,14,2,0,23,5,1000,0,0,0
EG_WAL_11266,Cairo,158,Merchant,11,2,2,25,5,5000,0,0,0
EG_WAL_11267,Giza,120,Verified_Tier1,15,4,0,35,0,0,0,0,0
EG_WAL_11268,Giza,633,Basic,10,3,3,55,7,1000,1,0,1
EG_WAL_11269,Cairo,604,Basic,13,3,0,79,0,0,1,0,1
EG_WAL_11270,Alexandria,58,Verified_Tier1,13,10,3,57,2,5000,1,0,1
EG_WAL_11271,Gharbia,553,Basic,12,4,0,31,7,2500,0,0,0
EG_WAL_11272,Alexandria,362,Basic,10,7,0,1,7,5000,0,0,0
EG_WAL_11273,Cairo,326,Basic,15,1,0,72,0,0,1,0,1
EG_WAL_11274,Giza,159,Verified_Tier1,9,4,0,81,0,0,1,0,1
EG_WAL_11275,Cairo,322,Basic,13,3,0,48,7,2500,1,0,1
EG_WAL_11276,Cairo,202,Verified_Tier1,9,2,0,45,1,1000,0,0,0
EG_WAL_11277,Asyut,53,Verified_Tier1,8,4,0,82,4,2500,1,0,1
EG_WAL_11278,Cairo,128,Basic,9,7,3,54,7,1000,1,0,1
EG_WAL_11279,Giza,435,Verified_Tier1,14,2,1,11,4,5000,0,0,0
EG_WAL_11280,Giza,385,Basic,18,3,1,76,6,2500,1,0,1
EG_WAL_11281,Alexandria,168,Basic,12,3,1,62,5,1000,1,0,1
EG_WAL_11282,Giza,532,Verified_Tier1,13,2,0,34,4,500,0,0,0
EG_WAL_11283,Cairo,203,Verified_Tier1,11,5,4,73,2,5000,1,1,1
EG_WAL_11284,Cairo,58,Basic,18,2,1,21,5,2500,0,0,0
EG_WAL_11285,Giza,525,Verified_Tier1,9,6,0,9,8,2500,0,0,0
EG_WAL_11286,Cairo,684,Verified_Tier1,10,6,2,49,6,500,1,0,0.99
EG_WAL_11287,Cairo,380,Verified_Tier1,12,2,1,34,9,1000,0,0,0
EG_WAL_11288,Cairo,583,Basic,11,2,1,15,0,0,0,0,0
EG_WAL_11289,Cairo,328,Verified_Tier1,19,0,0,35,4,500,0,0,0
EG_WAL_11290,Cairo,221,Basic,14,5,1,60,6,1000,1,0,1
EG_WAL_11291,Cairo,701,Basic,14,4,1,74,6,2500,1,0,0.98
EG_WAL_11292,Giza,93,Verified_Tier1,12,4,0,16,6,2500,0,0,0
EG_WAL_11293,Alexandria,693,Verified_Tier1,11,8,0,88,5,2500,1,0,1
EG_WAL_11294,Gharbia,244,Basic,12,4,0,0,1,500,0,0,0
EG_WAL_11295,Cairo,195,Basic,12,1,0,11,1,1000,0,0,0
EG_WAL_11296,Cairo,572,Basic,12,1,1,2,9,2500,0,0,0
EG_WAL_11297,Cairo,261,Verified_Tier1,7,2,0,72,5,1000,1,0,1
EG_WAL_11298,Giza,570,Basic,7,4,1,82,0,0,1,0,1
EG_WAL_11299,Alexandria,224,Basic,9,1,0,18,5,2500,0,0,0
EG_WAL_11300,Cairo,535,Basic,11,4,0,83,4,5000,1,0,1
EG_WAL_11301,Asyut,363,Merchant,3,4,0,74,0,0,1,0,1
EG_WAL_11302,Cairo,333,Verified_Tier1,10,3,0,87,4,1000,1,0,1
EG_WAL_11303,Giza,466,Verified_Tier1,12,4,0,21,3,5000,0,0,0
EG_WAL_11304,Alexandria,352,Verified_Tier1,13,6,0,0,8,5000,0,0,0
EG_WAL_11305,Gharbia,531,Basic,9,2,0,52,0,0,1,0,1
EG_WAL_11306,Alexandria,422,Basic,9,5,4,43,9,2500,0,0,0
EG_WAL_11307,Gharbia,628,Basic,8,10,1,9,2,2500,0,0,0.01
EG_WAL_11308,Cairo,178,Verified_Tier1,14,4,0,74,1,2500,1,0,1
EG_WAL_11309,Gharbia,434,Basic,10,2,1,7,0,0,0,0,0
EG_WAL_11310,Cairo,312,Basic,16,6,0,16,1,2500,0,0,0
EG_WAL_11311,Gharbia,391,Basic,5,3,1,69,6,5000,1,0,1
EG_WAL_11312,Giza,408,Basic,14,4,0,6,4,500,0,0,0
EG_WAL_11313,Gharbia,227,Basic,10,2,0,62,1,500,1,0,1
EG_WAL_11314,Giza,585,Merchant,7,4,0,36,3,1000,0,0,0
EG_WAL_11315,Giza,385,Verified_Tier1,18,5,0,67,5,2500,1,0,1
EG_WAL_11316,Giza,569,Verified_Tier1,10,2,0,63,7,5000,1,0,1
EG_WAL_11317,Alexandria,458,Merchant,2,6,1,6,5,5000,0,0,0
EG_WAL_11318,Cairo,46,Basic,20,5,0,15,5,1000,0,0,0
EG_WAL_11319,Cairo,668,Basic,10,6,0,88,5,500,1,0,1
EG_WAL_11320,Cairo,408,Verified_Tier1,14,1,0,13,4,1000,0,0,0
EG_WAL_11321,Cairo,709,Verified_Tier1,9,6,0,35,4,5000,0,0,0.03
